area_type,area,sex,sex,agegroup,agegroup,agegroup,ethnicity,ethnicity,ethnicity,ethnicity,religion,religion,religion,religion,religion,religion,nationality,nationality,marital,marital,marital,marital
,,male,female,child,working,elderly,bumi,chinese,indian,other,muslim,christian,buddhist,hindu,other,atheist,local,foreign,never_married,married,widowed,divorced
district,Lawas,51.15287946672494,48.84712053327505,26.70199978144465,65.74964484755765,7.548355370997706,92.63581488933602,6.855418223627479,0.0689853406151193,0.4397815464213854,54.01868648235165,42.04185334936072,3.76734783083816,0.0573707791498196,0.065566604742651,0.0491749535569883,95.04425745820129,4.955742541798711,35.508758852031306,58.50167722698472,4.420424897502795,1.5691390234811775
district,Limbang,51.46579081689266,48.53420918310734,25.667428596791016,67.33982823283992,6.992743170369055,88.02216344399854,11.66089018606348,0.0775264502006567,0.2394199197373221,44.95239786067774,46.69448081489536,6.710902998158053,0.0466034930427642,0.8299860189520872,0.7656288142739841,97.3258471849271,2.674152815072901,33.539334228989404,58.1041946559188,5.851619644723093,2.5048514703687115
district,Lipis,52.96936452080314,47.03063547919685,27.463258124611883,67.21796729455599,5.318774580832126,88.13179193256552,7.951504382590984,3.6144186701626273,0.3022850146808672,74.30863175326019,4.2579176154005385,7.259366590767957,3.4371765679983444,2.238666942661975,8.49824052991099,95.52577106189194,4.474228938108052,36.894783835939975,57.18914715285579,4.421210288314756,1.494858722889484
district,Lubok Antu,50.82814471167541,49.171855288324586,18.935416921010862,67.59044479713506,13.474138281854067,93.97469203050365,5.8367552166261625,0.0419006117489315,0.1466521411212603,6.153094860212429,88.0315793757376,4.427623814756033,0.0203475359134008,0.4802018475562609,0.8871525658242787,97.12285842184512,2.8771415781548857,27.986947791164656,62.47489959839358,7.474899598393573,2.0632530120481927
district,Lundu,53.63362107589832,46.36637892410168,23.558051315750173,68.10239254458018,8.339556139669643,89.2487424955379,10.274217102060684,0.0811293201362972,0.3959110822651306,40.09379013710087,49.73565518683354,7.786970937005287,0.0537650467457212,1.6039905612473493,0.7258281310672362,92.04277308163329,7.957226918366738,34.21381681775555,58.31509846827133,5.3102532041262895,2.160831509846827
district,Machang,49.70547596538434,50.29452403461566,32.721256635881026,60.51105374154607,6.767689622572903,97.99152200242229,1.809373509010166,0.0954233493595625,0.1036811392079861,97.85470147625628,0.1881681332266744,1.7816886044651297,0.1063559013889899,0.0418151407170387,0.0272707439458948,99.07279470583956,0.9272052941604249,42.11879312677581,50.42890001352996,5.812474631308348,1.6398322283858746
district,Manjung,53.878701255582506,46.12129874441749,24.70796875822445,68.29583321523867,6.996198026536884,58.14896433984287,28.680992282633312,12.811612633486057,0.3584307440377681,56.22021483781891,4.229948537718087,22.34094672783296,11.467464581722185,2.35689963032995,3.384525684577916,92.9689809172514,7.031019082748596,33.494189040911834,59.79129811675661,5.038403833665495,1.6761090086660546
district,Maradong,49.88915710133504,50.11084289866496,24.3361741957732,66.83087836839253,8.832947435834278,62.35163950915309,37.25105612552807,0.0150875075437537,0.3822168577750955,22.424749987684123,55.948568895019456,11.241933100152716,0.0098527021035519,1.0394600719247251,9.335435243115423,97.95556431351298,2.044435686487019,32.3846908734053,59.47661105659143,5.685312397775597,2.4533856722276743
district,Maran,52.26653609899403,47.73346390100596,26.897534051455533,63.759458737648,9.343007210896468,96.0603551727025,2.574025321636883,1.052122384810739,0.3134971208498842,93.56360722870114,0.2661800053414048,2.567435235466928,1.3558265823911688,0.0284874922104513,2.218463455888899,95.69749844209026,4.30250155790973,37.04912821265253,53.89430953952999,7.50617465091825,1.550387596899225
district,Marang,50.96522447579434,49.034775524205656,29.139402255477897,65.1893143518717,5.671283392650401,98.46254128280896,1.3088823222666437,0.0347644707109334,0.1938119242134538,98.45804210797137,0.2675700012863942,1.0797135628832384,0.0677500964795677,0.0523133656361219,0.0746108657433214,98.67501393593756,1.324986064062433,36.04068914511573,56.815674292850304,5.814813467670558,1.3288230943634138
district,Marudi,53.55664083236013,46.44335916763988,22.167958381993845,70.5860494744665,7.245992143539653,86.7026764580931,12.144201007464952,0.0788978576197123,1.074224676822237,26.53678734472874,64.783947340482,7.755600382206179,0.0424673532222104,0.4193651130693279,0.4618324662915384,87.46682238029516,12.533177619704851,34.80425589960442,60.36011458191243,3.2192061110353296,1.6164234074478243
district,Matu,54.19220397156166,45.80779602843834,21.22456484432459,70.23780338318215,8.537631772493258,97.22500357602632,2.381633528822772,0.0,0.3933628951509083,75.66192694287815,22.58519244912969,1.0664378524148077,0.0,0.1041922039715616,0.5822505516057858,85.69502329002206,14.304976709977934,38.909204076869216,54.27526647475298,5.3372753442776,1.47825410410021
district,Melaka Tengah,52.655597143024615,47.34440285697539,26.11185075401709,67.87895534510622,6.009193900876686,65.82937019781892,29.4984652753983,3.96534805329468,0.7068164734881035,63.36272367220143,3.672201428487696,25.17621643346982,3.586961072454302,0.5218250479372336,3.6800723454495214,93.35058236412202,6.649417635877984,35.74949564158197,58.28123215713144,4.523048228084199,1.4462239732023905
district,Mersing,53.6338640578042,46.36613594219579,24.024553999616344,68.55681309546647,7.418632904917194,88.94994059833675,9.61091910573496,1.1664326601144832,0.2727076358138028,86.357183963169,1.2686233135110945,8.89187288189782,1.4425474774601956,0.6279173860221242,1.411854977939766,94.72728435321952,5.272715646780485,34.498147524419,57.903334456045805,6.333782418322667,1.2647356012125297
district,Miri,52.45362166853506,47.546378331464936,20.03118006083326,73.7030742093484,6.265745729818343,68.1962688431043,31.195841288252403,0.2959018232462843,0.3119880453970122,28.427295410986147,51.17869469657702,17.64847695849757,0.1418371323987351,0.2985410463803405,2.305154755160179,94.91716791828895,5.082832081711046,39.29233834913011,54.83381447512965,3.87246761873132,2.001379557008916
district,Muallim,47.88884832046735,52.111151679532654,18.607865637387857,75.1877738368454,6.204360525766743,79.27008491182234,8.86131069018071,11.224961898541258,0.6436424994556935,72.40506989359483,6.204360525766743,8.1081785937826,9.478666805758396,1.3783121218443564,2.4254120592530777,95.82724807010224,4.172751929897768,54.61551073946549,39.88522708640761,4.540088539104771,0.9591736350221348
district,Muar,55.0537525097212,44.9462474902788,22.87054921595039,70.92821561999644,6.201235164053168,62.081963012001886,35.74581073192956,1.940517376386338,0.2317088796822278,62.276984268178005,1.631954151523623,32.08694436678781,3.226103641954914,0.4911429079726535,0.2868706635829923,89.25585178031362,10.74414821968638,40.27631318789956,54.47999736373822,4.342417452052989,0.9012719963092336
district,Mukah,53.04316972205796,46.956830277942046,22.989946777055,70.66114725014783,6.348905972797161,91.385112754061,8.320746217240375,0.0741977369690224,0.2199432917296022,47.14370195150799,41.55174452986399,4.040212891780012,0.1371969248965109,2.8764044943820224,4.250739207569485,89.2655233589592,10.734476641040803,36.002580169554,58.21968300774051,4.380144980955891,1.3975918417496007
district,Nabawan,53.18706127200255,46.81293872799746,28.21616282761297,68.76433031147484,3.0195068609122013,99.56209751609936,0.2575896964121435,0.0110395584176632,0.1692732290708371,26.35366326854563,73.25831598998201,0.0776041482944724,0.2680870577445412,0.0,0.0423295354333486,95.85876045010406,4.14123954989594,45.18048588570866,51.91796990262615,2.1048490213435627,0.7966951903216288
district,Padang Terap,52.09138786568845,47.90861213431155,26.28847149076076,66.29121130019179,7.42031720904746,91.80945358957509,0.7966147878632451,0.0448797063584926,7.349051916203177,89.42737982891413,0.3135559682182106,9.84352643916101,0.1019817954884471,0.0167432798563122,0.2968126883618984,94.96331699595116,5.03668300404883,32.26340857320356,59.67695174984469,6.83371298405467,1.22592669289708
district,Pakan,52.77454404346139,47.22545595653861,22.5132583106972,68.52929763290648,8.957444056396326,98.46153846153848,1.291788380395975,0.0,0.2466731580655631,1.3193636010865346,88.30681671193895,0.4009830552321821,0.0,1.0606648557754494,8.912171775966886,99.6313542879317,0.3686457120682965,35.42275269176196,55.93856940155246,5.951089224605625,2.68758868207996
district,Papar,52.29479580797387,47.70520419202612,24.561450085287422,71.85249590155775,3.586054013154838,95.20725388601036,4.011202130431006,0.1157842938605378,0.6657596896980924,70.09763252736167,26.80148937723589,2.8738874471516658,0.0590706657728633,0.0776546954542136,0.0902652870237012,91.71749620022965,8.282503799770355,43.89891825423698,51.89439167394365,2.9244560084115983,1.2822340634077665
district,Pasir Mas,50.67006909002535,49.32993090997466,31.2094226295872,61.78740061799118,7.003176752421622,98.1627745745904,1.4668843078921272,0.0127249910047477,0.3576161265127381,97.98328299135508,0.1002499739610457,1.670398916779502,0.0021699128562996,0.0026038954275596,0.2412943096205256,98.9037600249974,1.096239975002604,40.37225792155994,51.17913329745814,6.955145452818841,1.4934633281630845
district,Pasir Puteh,49.53619718413302,50.46380281586698,32.68653098996012,60.05934325815052,7.254125751889363,98.877882909521,0.4590479006505026,0.0547013601419278,0.608367829686576,98.83149599359562,0.1219180798636867,0.9136511527134118,0.0308467430980412,0.0536145772894526,0.048473453439779,99.35589062626234,0.6441093737376705,38.86197355614126,52.97848839116788,5.970100285436192,2.1894377672546725
district,Pekan,53.97002261509765,46.02997738490236,24.231994585582463,70.35441324551412,5.413592168903415,96.26730191904076,1.3026806351342974,0.9537641359888772,1.4762533098360802,86.33189719209628,0.4580795325112662,1.4427441852787268,1.4122055497779755,0.1023456973538685,10.252727842981892,93.20143944271118,6.7985605572888295,41.256038647343,51.97290243767006,5.467266366816592,1.3037925481703592
district,Penampang,52.9110708251631,47.0889291748369,24.13888786118613,72.04360748332039,3.8175046554934826,75.45223231045175,23.014140515287608,0.3594221437410492,1.174205030519598,33.055236967701354,51.38863196320001,14.363584791643545,0.1751205495332174,0.4075869128220307,0.6098388150998311,88.69609185196148,11.303908148038524,36.21655613994969,59.423899905262815,2.4982849302538304,1.8612590245336644
district,Pendang,53.047855886456,46.952144113544,31.09722811912416,61.64452801196902,7.258243868906815,90.7679620657664,2.9192866714771672,0.4257293062570869,5.887021956499329,90.00626756434362,0.2092557772790683,8.440993914397202,0.3507814237480035,0.4650128383979297,0.5276884818341724,98.06716402822428,1.9328359717757424,29.03745528719661,63.58086735448016,6.126762645224229,1.254914713099004
district,Perak Tengah,51.56122783458281,48.43877216541719,22.17757710974591,70.50743869814852,7.31498419210557,97.13619053908296,0.990556692861388,1.6223117391974289,0.2509410288582183,93.75720343015448,0.9378998234168314,0.8385057045879902,1.429583496346737,0.3552811056009643,2.681526439892993,96.07181753777505,3.928182462224948,44.39381006140375,48.535121293058346,5.9090783930390725,1.1619902524988297
district,Perlis,49.96577566386436,50.03422433613564,20.45421836881549,71.68787405444303,7.857907576741492,88.79531701711228,7.354868829792966,1.84015370526656,2.0096604478281948,87.79998946943503,0.5862014497077769,9.19634238376889,1.27033715358829,0.1842848868841813,0.9628446566158274,97.74294890920898,2.257051090791021,39.32576724195823,52.326908871130215,6.5596669129004095,1.7876569740111476
district,Petaling,53.15278073912268,46.84721926087733,28.97725542071162,67.8948971555134,3.1278474237749823,52.55243860723289,36.54173960785666,10.14498169403698,0.7608400908734642,53.40198335168158,7.641778315412965,27.199375144138934,9.684482601071306,1.1407100555669174,0.9316705321282956,90.82593238850718,9.174067611492823,34.845779728039034,61.28060847497712,1.929177904427668,1.9444338925561808
district,Pitas,51.62575013638844,48.37424986361157,31.57665030005456,62.65684669939989,5.766503000545554,98.76443882535486,0.804551462559623,0.0459743692891213,0.385035342796391,59.96726677577742,37.54773595199127,0.3136933987997818,0.3000545553737043,0.4037097654118931,1.4675395526459356,94.93180578286962,5.068194217130388,34.87482060277468,57.87354488917238,5.310157869558284,1.9414766384946576
district,Pokok Sena,54.62739902031639,45.37260097968361,24.1467919376857,67.89528627639926,7.957921785915041,92.53382115204629,5.017867778439547,1.61022717604016,0.8380838934740067,90.21922428330524,0.5821890307556412,5.275837147675259,1.7766803179956638,0.2409058058299205,1.905163414438288,94.37886453063518,5.621135469364812,33.574918566775246,56.46851248642779,6.699239956568946,3.257328990228013
district,Pontian,53.80110548240806,46.198894517591945,23.215707543359603,68.56991195374975,8.214380502890641,72.05078039541701,26.63282973815968,0.8544657869898676,0.4619240794334397,72.22331206222088,1.09278897748647,23.980198248306586,1.9190159129461453,0.6496728556756943,0.1350119433642206,92.30605015059024,7.693949849409755,34.541355078726845,58.51264514674382,5.636015181691781,1.3099845928375482
district,Port Dickson,53.0542626020872,46.9457373979128,25.98590400111897,68.2358243517317,5.778271647149329,55.2211046668135,25.48026331889484,18.67459559993148,0.6240364143601791,55.90143679723985,1.9022604884644367,23.228092533161345,17.281974372323976,1.3334473031883067,0.3527885056220811,95.2598901226989,4.74010987730109,36.52729631441271,57.61255609195891,4.751068671444673,1.109078922183705
district,Pusa,51.40870276627295,48.591297233727055,31.39540829370558,61.18525336196758,7.41933834432684,99.04009333899025,0.8644463300806109,0.0106067034365719,0.0848536274925753,94.09929948356088,5.169504525233932,0.5982512655315232,0.0153397760392698,0.0409060694380528,0.0766988801963491,96.41560566549062,3.5843943345093834,30.78184392934337,60.57986136990385,6.745174032943281,1.893120667809496
district,Putatan,51.72138175582393,48.27861824417607,26.635276336632224,69.74902268532648,3.6157009780413016,91.64907859505432,6.229327453142227,0.4630650496141125,1.6585289021893213,79.68929386289983,17.24433593466161,2.751013646074029,0.1249800177297234,0.0741160570257662,0.116260481609045,92.2672247169784,7.732775283021611,37.606990014265335,57.469488032968776,2.9719448407037565,1.9515771120621328
district,Ranau,51.724908024495456,48.275091975504544,27.788944132961905,68.49207188781928,3.718983979218825,98.77840552416824,0.9428750784682988,0.0451977401129943,0.2335216572504708,45.33187583013035,53.6760816671956,0.8427659649493988,0.0846292182375965,0.0199818987505436,0.0446654207365092,93.62107267534115,6.378927324658839,41.108635827545534,55.16970252915738,2.840387891495217,0.8812737518018608
district,Raub,52.953536025962414,47.04646397403759,26.966163575656083,66.36120617023269,6.672630254111235,61.091173297518665,32.44347079416103,6.025011559039169,0.4403443492811378,56.5244073684977,1.6486545522628695,30.47358512154277,6.551971624418811,2.3466023153974973,2.454779017880361,94.48610865517637,5.513891344823641,35.232931440393806,58.62738103731184,4.916886637654277,1.22280088464008
district,Rembau,50.68927604871448,49.31072395128552,21.1497801082544,69.87060216508796,8.979617726657645,86.50061500615006,5.054032683183975,8.249868212967844,0.1954840976981198,84.71752368064953,0.7019621109607578,4.6621278755074425,8.271312584573748,0.3784675236806495,1.2686062246278755,96.2618403247632,3.738159675236808,41.86961206896552,49.48275862068965,6.845366379310344,1.8022629310344829
district,Rompin,54.55259266812829,45.44740733187172,26.176515576403407,67.44098302146536,6.38250140213124,96.57202100264205,1.7524497508444532,1.0211475647414243,0.65438168177207,82.44939580890225,0.6383521133941773,2.0384438892571253,1.2297965635037984,0.2477948299597205,13.39621679498292,91.47300260031612,8.526997399683884,32.36586284327536,60.42901574638419,5.6890612142428765,1.5160601960975746
district,Sabak Bernam,52.127371400282094,47.87262859971791,24.982018924498163,66.48140710089018,8.536573974611656,76.58876867995019,19.287048567870485,3.879008405977584,0.2451743462017434,76.04360294048963,0.6192962627385412,17.354306584342922,3.681216548193953,1.942890236042482,0.3586874281924582,96.00866827951464,3.991331720485349,36.84533885022883,55.40843834242367,5.733809792489499,2.012413014858003
district,Samarahan,48.49552555267999,51.50447444732001,21.89984721399395,73.89697857877835,4.203174207227713,81.0894960036574,18.137247174183784,0.5493985780272098,0.2238582441316034,49.63908203673101,36.34202238782701,12.948614012659412,0.3928783012690592,0.2829659193664058,0.394437342147111,98.89464001746126,1.1053599825387423,46.25711148817247,49.28036730212596,2.94640183651063,1.5161193731909373
district,Sandakan,51.485935542648896,48.5140644573511,29.88566222525908,66.79170937250882,3.322628402232092,80.19790352454837,17.737833194642043,0.274474538963305,1.7897887418462943,80.43844664616786,8.946589226739551,9.7704133925521,0.0947500284705614,0.1895000569411228,0.5603006491288008,67.87928481949665,32.12071518050336,42.89957067093189,52.36939136290933,3.067935011364593,1.6631029547941747
district,Saratok,49.26639255572387,50.73360744427613,18.208180047608742,72.31335208829258,9.47846786409868,94.72049689440992,5.152655060799581,0.0262444230600997,0.1006036217303823,29.30534516338455,65.20233715645965,4.825795282406405,0.0129842025535598,0.1731227007141311,0.4804154944817139,98.94827959316166,1.0517204068383466,39.06762620383109,54.81532437294951,4.111546195364589,2.0055032278547995
district,Sarikei,50.23047753127909,49.76952246872091,22.32566588705465,68.4552328617816,9.219101251163742,60.944748082487486,38.81872043356451,0.0711890874018279,0.165342396546181,26.183609982061355,45.573241899225685,18.885533277322374,0.0363314335021231,0.3565021912395831,8.964781216648879,98.88053770521584,1.1194622947841686,32.516834769312204,59.91707589613903,5.378304466727438,2.187784867821331
district,Sebauh,56.62365736674998,43.37634263325001,18.15510369519692,78.71715192866311,3.1277443761399715,96.27302170445206,3.335428046599313,0.0483395369072364,0.3432107120413786,35.823819496048095,63.0041207863271,0.6552725798824562,0.0270215496858744,0.3749240018915085,0.1148415861649665,69.87434979396069,30.12565020603932,29.74701828236557,67.32285089348355,2.0098221286781395,0.9203086954727416
district,Seberang Perai Selatan,50.41384295162684,49.58615704837316,22.29643437477922,73.32275402566206,4.3808115995587125,44.39820315896247,37.85770178235038,17.46297638023475,0.2811186784523982,43.28476634041096,1.95970805458488,32.97102827609819,15.691250876325356,1.9885113066350737,4.104735145945535,93.76001999923916,6.23998000076084,26.657139068554507,67.58357520663593,4.324989318285621,1.434296406523949
district,Seberang Perai Tengah,53.12324168420057,46.87675831579943,20.80900257689307,73.48306106527342,5.707936357833519,49.4523218059609,39.89470171665863,10.05948187736034,0.5934946000201274,48.96167758103028,2.98470413012128,34.02680914442422,9.225750017730917,1.6534669850351074,3.147592141658196,89.26783139081303,10.73216860918698,38.58044790096812,55.68930979093408,4.282409560843706,1.4478327472541102
district,Seberang Perai Utara,50.85536501570357,49.14463498429644,24.72050605287604,68.97270676359133,6.306787183532639,63.05352168537689,29.627024531418,6.991934409365133,0.327519373839971,62.74052993998732,1.5812677863135698,26.794851000457097,6.870640970819387,1.703062563588375,0.30964773883425,95.17362391070348,4.82637608929651,32.4340352245402,60.671752128420096,5.074088516279977,1.820124130759732
district,Segamat,52.18393826923271,47.81606173076728,20.202566721614872,69.90321699820997,9.89421628017516,57.32614804347709,33.91986933231607,8.441282821390386,0.3126998028164474,57.33255124847039,1.061376806464336,31.5551015867558,8.498599326463124,0.5375147905057595,1.0148562413406017,94.11363153689788,5.886368463102112,37.17819491197707,56.26113361607171,5.138104384980633,1.4225670869705789
district,Selama,50.57057405848021,49.42942594151979,23.833444641249745,66.02979180580157,10.136763552948691,91.34678331250372,4.231387252276379,4.278997798012259,0.1428316372076414,91.08859142251518,0.1074363367112866,4.070966055924969,4.094195534132815,0.0813031737274601,0.5575074769882982,97.58123058160804,2.4187694183919395,35.25933888739586,54.38630168541483,8.787960225745767,1.5663992014435444
district,Selangau,51.577302963112274,48.422697036887726,21.089498085063497,69.47691997581133,9.433581939125176,97.42530708576945,2.419138550662447,0.0160918307139408,0.1394625328541544,7.150776053215077,78.15964523281596,0.251965329570651,0.005039306591413,1.909897198145535,12.52267687966136,93.94779278371296,6.052207216287039,28.67999233667539,61.868573983012965,5.849671115652341,3.601762564659301
district,Semporna,51.265104720056186,48.73489527994381,38.15964030806725,59.28433791352267,2.5560217784100803,98.0085653104925,0.980144052949192,0.0768931282849912,0.9343975082733113,97.12462557102296,1.2509979770330215,0.3979902393344018,0.0516246765954126,0.044421233349541,1.1303403026646737,61.67347992340338,38.326520076596616,37.31248967052625,56.39455187097151,4.422473046149658,1.870485412352592
district,Sepang,53.67539447307252,46.32460552692748,25.58509918707185,71.9453702451083,2.4695305678198523,68.78613111052752,19.83608626105463,10.391435285450694,0.9863473429671592,67.99756490511739,3.2418737932137107,16.27055379960891,9.597102483058872,1.4180123230559212,1.474892695945198,90.14862687705232,9.851373122947695,33.5418456628851,62.6979186758079,2.075625536988656,1.684610124318353
district,Seremban,51.72364480999823,48.27635519000177,24.401148085392823,69.56302552568819,6.035826388918983,59.66076924027636,23.93293248136841,15.831592737699449,0.5747055406557823,59.50095553408071,3.3442970577061693,21.43790906320104,14.259197466931877,0.8470524337590263,0.6105884443211809,93.50049040638004,6.499509593619949,36.03734977953256,58.1999481253062,4.004918489485768,1.7577836056754756
district,Serian,51.342199308688265,48.657800691311735,21.30997715156131,68.55937664772395,10.130646200714748,82.52102446483181,17.21616972477064,0.1481269113149847,0.1146788990825688,15.95758392407288,68.88042650418889,14.260940886988108,0.0703028882769933,0.7510691897592127,0.0796766067139258,98.08658972406116,1.9134102759388365,31.673069477947525,60.20727240239435,6.373030763274666,1.746627356383454
district,Setiu,50.87089906288244,49.12910093711756,29.240079797488725,64.56387990142663,6.1960403010846425,99.68617632431877,0.1114674257884176,0.0394423198943631,0.1629139299984566,99.64292300212904,0.0905265628405223,0.1274077551088833,0.0838208915190022,0.038557610098741,0.0167641783038004,97.7569529429515,2.2430470570484986,38.05051583066524,54.19660856160322,6.569429621724179,1.183445986007352
district,Sibu,51.52783152734778,48.47216847265221,20.906701496388028,70.96636351909184,8.126934984520123,50.87443631114348,48.74742906782152,0.1056051644332026,0.2725294566018131,20.162941821465427,60.09215363777089,13.838364293085656,0.0854618163054695,0.348297213622291,5.472781217750258,94.66790828173374,5.332091718266254,34.720119840143305,58.05175962832795,5.093206090477214,2.1349144410515346
district,Sik,51.04747883695252,48.95252116304748,26.03754140596246,64.57563489142436,9.386823702613176,93.92930950644298,0.7795404814004376,0.086615609044493,5.204534403112084,92.76407802723593,0.061832903938167,6.01693043798307,0.0809716599190283,0.0294442399705557,1.046742730953257,96.88332719911668,3.116672800883327,29.23567264438304,62.94353781292236,6.614487725172976,1.206301817521635
district,Simunjan,52.682886415730025,47.31711358426997,22.43241004114772,67.46568722211482,10.101902736737456,96.61884040926732,2.622603786898741,0.0117605550982006,0.7467952487357403,61.53654966722819,36.19894507193946,1.6845709867167435,0.0331391013780342,0.3479605644693601,0.1988346082682058,93.92725967247522,6.0727403275247855,34.69809171176303,58.298917687268585,4.977214468812305,2.0257761321560808
district,Sipitang,52.00116315956434,47.99883684043566,30.56466109759966,65.49381410595326,3.941524796447076,97.69337958433395,1.686975599632364,0.1304515402176169,0.4891932758160633,70.80733847943323,27.87088928835783,1.168446653272708,0.047583800359522,0.0079306333932536,0.0978111451834619,89.16411124035106,10.835888759648938,34.00978089260272,61.5503099849821,3.122954291655436,1.316954830759752
district,Song,48.97098684870997,51.02901315129002,25.01756851721715,62.61419536191145,12.368236120871398,94.53447408152994,5.395067941620534,0.0100654252642174,0.0603925515853044,6.927015359903624,79.29926714185322,2.36924003614095,0.0200783053910249,10.139544222467624,1.2448549342435498,99.73898202991668,0.2610179700833249,23.69795153300308,67.05047529789798,7.444102289463114,1.807470879635828
district,Sri Aman,51.78157353277377,48.21842646722623,20.85959698226592,67.20173748326202,11.93866553447206,87.66951700180373,12.110027389939209,0.0434230743536642,0.1770325339034003,26.79218785721284,63.15523041248898,8.787027662562462,0.0424572977562951,0.1828929749501943,1.0402037950292302,97.77589078676638,2.2241092132336133,39.18166061406404,52.5008253549026,6.163337735226147,2.154176295807197
district,Subis,55.67735516416764,44.32264483583236,19.87467053011922,74.2742934943881,5.851035975492677,94.39831104855736,4.618813042458362,0.0562983814215341,0.9265775275627492,45.53928328300372,44.13238143448132,2.6078304735638604,0.0349107158442283,2.0457679484717834,5.639826144635095,74.4121908219728,25.5878091780272,33.52132943415494,60.51617694842872,4.641879032632409,1.3206145847839206
district,Tambunan,50.859911950083934,49.14008804991607,33.24042694707503,61.84398061634941,4.915592436575555,99.21572520599624,0.5989609186273537,0.0231642344220523,0.1621496409543664,19.751053115003327,79.7548538308048,0.2375447375922465,0.1456941057232445,0.0031672631678966,0.1076869477084851,95.71152567066795,4.288474329332024,34.42451845526141,58.77217952367397,5.052661542840877,1.7506404782237404
district,Tampin,53.10872303484901,46.89127696515098,28.72462353755546,63.400020425995486,7.875356036449054,62.54247259542076,23.22275450539687,13.944218324148446,0.290554575033918,61.83629699397433,2.523745219749668,22.07482723012153,12.96710279949616,0.3302202603179646,0.2678074963403424,94.51448543513044,5.485514564869557,30.584860557768923,62.15617529880478,6.044621513944223,1.2143426294820716
district,Tanah Merah,51.391560431397,48.608439568603,30.997705052863378,62.78073305652468,6.221561890611942,96.08039858039858,3.205705705705706,0.2559377559377559,0.457957957957958,95.27877638194288,0.3210272873194221,3.327673348102357,0.2878633113566719,0.011275751827335,0.7733839194513352,97.18371516124326,2.816284838756749,38.49197540991517,54.472635327497855,5.644717667609223,1.390671594977755
district,Tangkak,52.145317499648215,47.85468250035179,21.852076182784845,69.85175804073442,8.296165776480736,66.54715159317671,27.543611200514967,5.401995494045703,0.5072417122626327,66.5547051373823,1.2009862403563192,25.143010969782623,5.644574148511157,1.1520413095216244,0.304682194445974,95.0449375646226,4.955062435377396,39.34320972187422,53.55017539463793,5.431752693560512,1.6748621899273366
district,Tanjung Manis,53.09589730682104,46.90410269317896,22.01107475459351,69.65768940347344,8.331235841933047,98.33401611361464,1.4884610132459375,0.0136556056261095,0.1638672675133142,79.49911905361188,15.617920966524036,0.5914925748804429,0.0251698968034231,1.5353637050088096,2.730933803171407,92.1595771457337,7.840422854266298,36.00129094723253,56.769404550589,5.518799419073745,1.710505083104728
district,Tatau,54.95614035087719,45.04385964912281,24.320175438596493,70.51691729323308,5.162907268170426,94.72500439290108,4.663503777894921,0.0456861711474257,0.5658056580565806,18.671679197994987,77.58145363408522,2.0676691729323307,0.0219298245614035,0.4636591478696741,1.193609022556391,89.14473684210526,10.855263157894738,32.933780385582565,62.22967309304275,3.5121542330259845,1.3243922883487007
district,Tawau,52.15571031762006,47.84428968237994,32.13719254458356,64.69036404868295,3.172443406733492,81.7813734456052,14.097606696847004,0.2383057523517514,3.882714105196052,83.78916576090603,7.582357124646083,8.046911691692497,0.0888316358708049,0.0649463923889269,0.427787394495659,70.72366920279646,29.27633079720355,36.20538682320129,58.436572670223285,3.617700951855876,1.7403395547195513
district,Tebedu,50.75697526949905,49.24302473050095,21.623335447051364,69.4990488268865,8.877615726062144,98.00418477386124,1.7906003540962496,0.1207146306132303,0.0845002414292612,6.606689917564997,93.0881420418516,0.293278376664553,0.0,0.0079264426125554,0.0039632213062777,98.49397590361446,1.5060240963855422,34.75930420711974,57.8832928802589,5.784789644012945,1.5726132686084142
district,Telang Usan,53.59646099046306,46.40353900953694,23.376996438009883,70.48718832586465,6.135815236125474,98.72618840831451,1.2159110647906894,0.0115801053789589,0.0463204215158357,2.3325290129840286,97.2021142134896,0.4251407560611283,0.0,0.0402160174652418,0.0,99.22440537745604,0.7755946225439504,36.23753467796356,58.84381795006374,3.7489690335157833,1.1696783384569245
district,Telupid,54.69033206798674,45.30966793201327,30.91891522177764,67.64132553606238,1.4397592421599807,95.53636516570404,0.8130993102674816,0.487859586160489,3.162675937867997,53.87640641564926,45.76792859341336,0.1846722068328716,0.0786566806880749,0.0,0.0923361034164358,60.986286378714816,39.013713621285184,41.19104240982957,55.89080459770115,1.7538644470868014,1.1642885453824812
district,Temerloh,51.65214201617532,48.34785798382469,31.363187258538776,63.6380847576957,4.998727983765523,78.83540685636807,14.736366357012418,5.83823466539629,0.589992121223226,75.10634647355685,1.8506357122995087,13.290498926181645,5.693308011335736,0.3603059938588239,3.698904882767434,96.86906515681298,3.1309348431870223,30.23672790582855,63.84810609013504,4.471238382316001,1.4439276217204131
district,Tenom,51.38520885286783,48.614791147132166,29.22381546134664,66.57185162094763,4.204332917705736,95.91865960189033,3.578077371575868,0.0470530471962521,0.4562099793375749,26.648223192019948,70.41770573566085,2.747038653366584,0.0389650872817955,0.0487063591022443,0.0993609725685785,95.23262157107231,4.767378428927681,39.116098642283184,56.40066500415628,3.391521197007481,1.0917151565530616
