UMUR_KSH,NEGERI_SEMASA,DAERAH_SEMASA,STRATA_SEMASA,JANTINA,KSH_PAKAIAN,KSH_PERUMAHAN,KSH_BRG_THN_LAMA,KSH_PENGANGKUTAN,KSH_LAIN_LAIN,KSH_MAKANAN_TOTAL,KSH_INDIVIDU_MIN,KSH_INDIVIDU_MAX,KSH_INDIVIDU_MEAN,DI_MIN,DI_MAX,DI_MEAN,DI_BANTUAN_MIN,DI_BANTUAN_MAX,DI_BANTUAN_MEAN,DI_BERSIH_MIN,DI_BERSIH_MAX,DI_BERSIH_MEAN,DI_BERSIH_BANTUAN_MIN,DI_BERSIH_BANTUAN_MAX,DI_BERSIH_BANTUAN_MEAN,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1301,02,2,30.92,320.54,63.78,100.82,237.51,384.68,1138.25,1138.25,1138.25,-276.86,97949.35,1155.825267,-276.86,97949.35,1289.788237,-1415.11,96811.1,17.57526656,-1415.114453,96811.09555,151.5337843,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1302,02,1,30.92,320.54,63.78,100.82,237.51,384.68,1138.25,1138.25,1138.25,-11701.81,161575,1577.996234,-11701.81,161575,1698.337384,-12840.06,160436.75,439.7462344,-12840.06445,160436.7455,560.0829315,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1302,02,2,30.92,320.54,63.78,100.82,237.51,384.68,1138.25,1138.25,1138.25,-43.7,50201.47,1178.13412,-43.7,50201.47,1265.324168,-1181.95,49063.22,39.88411983,-1181.954453,49063.21555,127.0697153,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1303,02,1,30.92,320.54,63.78,100.82,237.51,384.68,1138.25,1138.25,1138.25,-272,62043.33,1579.765197,-188.67,62043.33,1910.113927,-1410.25,60905.08,441.5151967,-1326.924453,60905.07555,771.8594742,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1303,02,2,30.92,320.54,63.78,100.82,237.51,384.68,1138.25,1138.25,1138.25,-1571.7,35600,1032.792222,-1571.7,35978.89,1187.052956,-2709.95,34461.75,-105.4577783,-2709.954453,34840.63555,48.79850275,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1304,01,1,37.05,612.17,42.26,113.03,271.82,444.02,1520.34,1520.34,1520.34,-26845.47,141943.79,3175.902676,-26845.47,141943.79,3238.110264,-28365.81,140423.45,1655.562676,-28365.80947,140423.4505,1717.770799,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1304,01,2,37.05,612.17,42.26,113.03,271.82,444.02,1520.34,1520.34,1520.34,-8090.5,52024.8,2232.324799,-8090.5,52024.8,2281.917439,-9610.84,50504.46,711.9847994,-9610.839465,50504.46053,761.5779742,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1304,02,1,30.92,320.54,63.78,100.82,237.51,374.08,1127.66,1127.66,1127.66,-2167.16,73268.8,1813.088114,-2167.16,73268.8,1950.48771,-3294.82,72141.14,685.428114,-3294.816422,72141.14358,822.8312887,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1304,02,2,30.92,320.54,63.78,100.82,237.51,374.08,1127.66,1127.66,1127.66,-96.38,32130.25,1108.167376,-96.38,32130.25,1217.197769,-1224.04,31002.59,-19.49262439,-1224.036422,31002.59358,89.54134757,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1305,01,1,37.05,612.17,42.26,113.03,271.82,444.02,1520.34,1520.34,1520.34,-45.63,68133,2086.566502,-45.63,68133,2123.323865,-1565.97,66612.66,566.2265022,-1565.969465,66612.66053,602.9844003,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1305,01,2,37.05,612.17,42.26,113.03,271.82,444.02,1520.34,1520.34,1520.34,-43.7,25191.6,1056.573961,-43.7,25191.6,1072.379186,-1564.04,23671.26,-463.7660392,-1564.039465,23671.26053,-447.9602787,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1305,02,1,30.92,320.54,63.78,100.82,237.51,374.08,1127.66,1127.66,1127.66,-140.03,173527.8,1451.854173,-140.03,173527.8,1566.800146,-1267.69,172400.14,324.1941731,-1267.686422,172400.1436,439.143724,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1305,02,2,30.92,320.54,63.78,100.82,237.51,374.08,1127.66,1127.66,1127.66,-309.95,63576.62,908.0402949,-247.45,63576.62,1007.089769,-1437.61,62448.96,-219.6197051,-1375.106422,62448.96358,-120.5666532,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1306,02,1,30.92,320.54,63.78,100.82,237.51,374.08,1127.66,1127.66,1127.66,-75071.95,19785.75,1565.563093,-75071.95,19785.75,1722.849014,-76199.61,18658.09,437.9030935,-76199.60642,18658.09358,595.1925922,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1306,02,2,30.92,320.54,63.78,100.82,237.51,374.08,1127.66,1127.66,1127.66,-3428.88,18151,899.1393744,-3428.88,18151,966.02788,-4556.54,17023.34,-228.5206256,-4556.536422,17023.34358,-161.6285416,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1306,02,3,30.92,320.54,63.78,100.82,237.51,374.08,1127.66,1127.66,1127.66,2000,2000,2000,2125,2125,2125,872.34,872.34,872.34,997.3435784,997.3435784,997.3435784,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1307,01,1,37.05,612.17,42.26,113.03,271.82,461.33,1537.65,1537.65,1537.65,-35.8,760397.86,1924.346763,-35.8,760397.86,2128.15039,-1573.45,758860.21,386.6967628,-1573.450222,758860.2098,590.5001683,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1307,01,2,37.05,612.17,42.26,113.03,271.82,461.33,1537.65,1537.65,1537.65,-1439.94,28952.25,1179.685105,-1439.94,28952.25,1387.019689,-2977.59,27414.6,-357.964895,-2977.590222,27414.59978,-150.6305322,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1307,02,1,30.92,320.54,63.78,100.82,237.51,374.08,1127.66,1127.66,1127.66,-1078,47402.85,1822.356155,-1078,47402.85,1980.186328,-2205.66,46275.19,694.696155,-2205.656422,46275.19358,852.5299064,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1307,02,2,30.92,320.54,63.78,100.82,237.51,374.08,1127.66,1127.66,1127.66,-120,20995.88,1251.073747,-120,20995.88,1460.570201,-1247.66,19868.22,123.413747,-1247.656422,19868.22358,332.9137792,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1308,02,1,30.92,320.54,63.78,100.82,237.51,374.08,1127.66,1127.66,1127.66,-91.4,61290.3,1209.419476,-91.4,61319.47,1400.670463,-1219.06,60162.64,81.75947623,-1219.056422,60191.81358,273.0140421,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1308,02,2,30.92,320.54,63.78,100.82,237.51,374.08,1127.66,1127.66,1127.66,0,15500.8,661.0417607,0,15500.8,870.6318317,-1127.66,14373.14,-466.6182393,-1127.656422,14373.14358,-257.0245899,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1308,02,3,30.92,320.54,63.78,100.82,237.51,374.08,1127.66,1127.66,1127.66,1766.15,1766.15,1766.15,1795.32,1795.32,1795.32,638.49,638.49,638.49,667.6635784,667.6635784,667.6635784,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1309,02,1,30.92,320.54,63.78,100.82,237.51,381.17,1134.74,1134.74,1134.74,-800.26,65023.2,1420.359634,-771.09,65114.87,1590.76948,-1935,63888.46,285.6196339,-1905.830405,63980.1296,456.0290753,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1309,02,2,30.92,320.54,63.78,100.82,237.51,381.17,1134.74,1134.74,1134.74,-668.67,23115.8,890.6674158,-668.67,23115.8,1065.745281,-1803.41,21981.06,-244.0725842,-1803.410405,21981.0596,-68.99512375,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1310,02,1,30.92,320.54,63.78,100.82,237.51,367.4,1120.97,1120.97,1120.97,-166.16,58428.01,1649.039271,-166.16,58428.01,1807.547817,-1287.13,57307.04,528.0692712,-1287.132649,57307.03735,686.5751681,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1310,02,2,30.92,320.54,63.78,100.82,237.51,367.4,1120.97,1120.97,1120.97,-11148.7,92547.31,1143.272062,-11148.7,92547.31,1259.239172,-12269.67,91426.34,22.30206209,-12269.67265,91426.33735,138.2665231,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1311,01,1,37.05,612.17,42.26,113.03,271.82,418.27,1494.6,1494.6,1494.6,-3143.6,279209.6,2535.095755,-3143.6,279209.6,2630.722402,-4638.2,277715,1040.495755,-4638.197744,277715.0023,1136.124658,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1311,01,2,37.05,612.17,42.26,113.03,271.82,418.27,1494.6,1494.6,1494.6,0,98222.22,1641.8147,0,98222.22,1707.277141,-1494.6,96727.62,147.2147003,-1494.597744,96727.62226,212.6793971,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1311,02,1,30.92,320.54,63.78,100.82,237.51,381.17,1134.74,1134.74,1134.74,-2921.53,25090,1896.651187,-2921.53,25152.5,2013.827619,-4056.27,23955.26,761.9111869,-4056.270405,24017.7596,879.0872139,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1311,02,2,30.92,320.54,63.78,100.82,237.51,381.17,1134.74,1134.74,1134.74,-51.5,107534.53,1574.770749,-38.4,107534.53,1681.08995,-1186.24,106399.79,440.030749,-1173.140405,106399.7896,546.349545,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1312,01,1,37.05,612.17,42.26,113.03,271.82,405.95,1482.27,1482.27,1482.27,-0.56,33688.8,1724.976459,-0.56,33688.8,1891.000066,-1482.83,32206.53,242.7064585,-1482.830368,32206.52963,408.7296978,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1312,01,2,37.05,612.17,42.26,113.03,271.82,405.95,1482.27,1482.27,1482.27,-2391.2,26568.8,1120.300782,-2391.2,26568.8,1287.348044,-3873.47,25086.53,-361.9692176,-3873.470368,25086.52963,-194.9223236,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1312,01,3,37.05,612.17,42.26,113.03,271.82,405.95,1482.27,1482.27,1482.27,0,0,0,0,0,0,-1482.27,-1482.27,-1482.27,-1482.270368,-1482.270368,-1482.270368,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1312,02,1,30.92,320.54,63.78,100.82,237.51,381.17,1134.74,1134.74,1134.74,-765.2,22877.6,1654.982072,-765.2,22877.6,1803.466256,-1899.94,21742.86,520.2420716,-1899.940405,21742.8596,668.7258517,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1312,02,2,30.92,320.54,63.78,100.82,237.51,381.17,1134.74,1134.74,1134.74,-131.2,32808.07,1081.867977,-131.2,32808.07,1244.54475,-1265.94,31673.33,-52.87202296,-1265.940405,31673.3296,109.8043457,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1313,02,1,30.92,320.54,63.78,100.82,237.51,388.22,1141.79,1141.79,1141.79,-66.03,25102.91,1366.572963,-13.73,25102.91,2189.678914,-1207.82,23961.12,224.7829632,-1155.521221,23961.11878,1047.887693,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1313,02,2,30.92,320.54,63.78,100.82,237.51,388.22,1141.79,1141.79,1141.79,-100,8768.8,721.0052171,-58.33,10402.75,893.4467463,-1241.79,7627.01,-420.7847829,-1200.121221,9260.958779,-248.344475,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1314,02,1,30.92,320.54,63.78,100.82,237.51,381.17,1134.74,1134.74,1134.74,-327.1,89773.36,1326.373156,-202.1,89773.36,1465.450267,-1461.84,88638.62,191.6331563,-1336.840405,88638.6196,330.7098614,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1314,02,2,30.92,320.54,63.78,100.82,237.51,381.17,1134.74,1134.74,1134.74,-14.6,33741.75,604.2284273,-14.6,33741.75,761.2661625,-1149.34,32607.01,-530.5115727,-1149.340405,32607.0096,-373.474242,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1315,01,1,37.05,612.17,42.26,113.03,271.82,400.75,1477.07,1477.07,1477.07,-32782.65,680792.27,2494.520365,-32782.65,680792.27,2576.673924,-34259.72,679315.2,1017.450365,-34259.72318,679315.1968,1099.600745,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1315,01,2,37.05,612.17,42.26,113.03,271.82,400.75,1477.07,1477.07,1477.07,-16112.79,265938.35,1782.776533,-16112.79,265938.35,1875.468662,-17589.86,264461.28,305.7065329,-17589.86318,264461.2768,398.3954833,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1315,02,1,30.92,320.54,63.78,100.82,237.51,393.39,1146.96,1146.96,1146.96,-1846.36,211153.62,1969.054453,-1755.95,211153.62,2094.60426,-2993.32,210006.66,822.0944525,-2902.912675,210006.6573,947.6415849,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1315,02,2,30.92,320.54,63.78,100.82,237.51,393.39,1146.96,1146.96,1146.96,-2744.91,54619.98,1022.026359,-2744.91,54619.98,1163.232366,-3891.87,53473.02,-124.9336411,-3891.872675,53473.01732,16.26969086,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1315,02,3,30.92,320.54,63.78,100.82,237.51,393.39,1146.96,1146.96,1146.96,2008.97,2008.97,2008.97,2092.3,2092.3,2092.3,862.01,862.01,862.01,945.3373248,945.3373248,945.3373248,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1316,02,1,30.92,320.54,63.78,100.82,237.51,388.22,1141.79,1141.79,1141.79,-171.15,24902.07,1628.364649,-131.2,24902.07,1844.270594,-1312.94,23760.28,486.5746486,-1272.991221,23760.27878,702.4793722,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1316,02,2,30.92,320.54,63.78,100.82,237.51,388.22,1141.79,1141.79,1141.79,-11.9,20437.8,1020.671868,0,20437.8,1222.548019,-1153.69,19296.01,-121.1181322,-1141.791221,19296.00878,80.75679737,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1317,01,1,37.05,612.17,42.26,113.03,271.82,425.05,1501.38,1501.38,1501.38,-78.2,63715.61,2609.512749,-78.2,63715.61,2709.811564,-1579.58,62214.23,1108.132749,-1579.57736,62214.23264,1208.434201,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1317,01,2,37.05,612.17,42.26,113.03,271.82,425.05,1501.38,1501.38,1501.38,-97.39,36986.4,1515.344394,-97.39,36986.4,1573.694444,-1598.77,35485.02,13.96439365,-1598.76736,35485.02264,72.3170845,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1317,02,1,30.92,320.54,63.78,100.82,237.51,405.54,1159.11,1159.11,1159.11,-132.36,84092.7,1825.833527,-74.65,84092.7,2064.419499,-1291.47,82933.59,666.7235266,-1233.764526,82933.58547,905.304973,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1317,02,2,30.92,320.54,63.78,100.82,237.51,405.54,1159.11,1159.11,1159.11,-38.4,98564.68,1183.007268,-38.4,98564.68,1339.692163,-1197.51,97405.57,23.89726849,-1197.514526,97405.56547,180.5776381,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1318,02,1,30.92,320.54,63.78,100.82,237.51,393.39,1146.96,1146.96,1146.96,-9597.66,197945.7,1516.345807,-9597.66,197945.7,1640.695372,-10744.62,196798.74,369.3858067,-10744.62268,196798.7373,493.7326972,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1318,02,2,30.92,320.54,63.78,100.82,237.51,393.39,1146.96,1146.96,1146.96,-458.77,16689.8,758.4372446,-458.77,16689.8,924.9474489,-1605.73,15542.84,-388.5227554,-1605.732675,15542.83732,-222.0152263,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1319,01,1,37.05,612.17,42.26,113.03,271.82,440.18,1516.5,1516.5,1516.5,-7038.16,331887.73,3213.400702,-7038.16,331887.73,3294.192124,-8554.66,330371.23,1696.900702,-8554.662125,330371.2279,1777.689999,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1319,01,2,37.05,612.17,42.26,113.03,271.82,440.18,1516.5,1516.5,1516.5,-7657.71,149866.08,1744.590383,-7657.71,149866.08,1812.070042,-9174.21,148349.58,228.0903834,-9174.212125,148349.5779,295.5679162,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1319,02,1,30.92,320.54,63.78,100.82,237.51,405.54,1159.11,1159.11,1159.11,-9462.2,60890.44,2386.622445,-9462.2,60890.44,2507.16229,-10621.31,59731.33,1227.512445,-10621.31453,59731.32547,1348.047765,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1319,02,2,30.92,320.54,63.78,100.82,237.51,405.54,1159.11,1159.11,1159.11,-75.5,136670.44,1310.06956,-75.5,136670.44,1424.518555,-1234.61,135511.33,150.9595597,-1234.614526,135511.3255,265.404029,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1320,02,1,30.92,320.54,63.78,100.82,237.51,405.54,1159.11,1159.11,1159.11,-1226.21,88030.2,2251.058422,-1159.54,88030.2,2363.240156,-2385.32,86871.09,1091.948422,-2318.654526,86871.08547,1204.125631,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1320,02,2,30.92,320.54,63.78,100.82,237.51,405.54,1159.11,1159.11,1159.11,-6089.9,40578.44,1324.437335,-6089.9,40578.44,1440.055735,-7249.01,39419.33,165.327335,-7249.014526,39419.32547,280.9412096,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1321,01,1,37.05,612.17,42.26,113.03,271.82,465.22,1541.54,1541.54,1541.54,-462.36,39135,1503.839107,-462.36,39135,1615.669364,-2003.9,37593.46,-37.70089348,-2003.904402,37593.4556,74.1249625,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1321,01,2,37.05,612.17,42.26,113.03,271.82,465.22,1541.54,1541.54,1541.54,-35.8,24634.8,766.3351783,-35.8,24634.8,995.642558,-1577.34,23093.26,-775.2048217,-1577.344402,23093.2556,-545.9018436,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1321,02,1,30.92,320.54,63.78,100.82,237.51,394.14,1147.71,1147.71,1147.71,-447.55,56568.8,1595.88262,-418.38,56568.8,1706.212514,-1595.26,55421.09,448.1726204,-1566.090226,55421.08977,558.5022879,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1321,02,2,30.92,320.54,63.78,100.82,237.51,394.14,1147.71,1147.71,1147.71,-38.4,14420.09,925.3886358,-38.4,15715,1106.862681,-1186.11,13272.38,-222.3213642,-1186.110226,14567.28977,-40.84754488,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1322,02,1,30.92,320.54,63.78,100.82,237.51,415.57,1169.14,1169.14,1169.14,-171.43,20202.13,1427.81551,-108.93,20285.46,1544.016312,-1340.57,19032.99,258.6755098,-1278.069203,19116.3208,374.8771093,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1322,02,2,30.92,320.54,63.78,100.82,237.51,415.57,1169.14,1169.14,1169.14,-2223.97,14849.58,701.78051,-2223.97,14849.58,850.0542133,-3393.11,13680.44,-467.35949,-3393.109203,13680.4408,-319.0849897,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1323,02,1,30.92,320.54,63.78,100.82,237.51,415.57,1169.14,1169.14,1169.14,-1453.73,60257.6,1378.599112,-1453.73,60257.6,1519.457803,-2622.87,59088.46,209.4591123,-2622.869203,59088.4608,350.3186001,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1323,02,2,30.92,320.54,63.78,100.82,237.51,415.57,1169.14,1169.14,1169.14,-38.4,22224.47,728.510008,-30.5,22224.47,930.4513466,-1207.54,21055.33,-440.629992,-1199.639203,21055.3308,-238.6878564,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1324,01,1,37.05,612.17,42.26,113.03,271.82,468.2,1544.52,1544.52,1544.52,-83992.1,623116.5,2988.991111,-83992.1,623116.5,3063.512934,-85536.62,621571.98,1444.471111,-85536.6205,621571.9795,1518.992432,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1324,01,2,37.05,612.17,42.26,113.03,271.82,468.2,1544.52,1544.52,1544.52,-9762.56,172655.17,1695.07681,-9762.56,172655.17,1754.791122,-11307.08,171110.65,150.5568096,-11307.0805,171110.6495,210.2706193,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1324,02,1,30.92,320.54,63.78,100.82,237.51,423.69,1177.26,1177.26,1177.26,-2067.73,34298.53,1593.205277,-2067.73,34298.53,1798.394664,-3244.99,33121.27,415.9452773,-3244.991134,33121.26887,621.1335306,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1324,02,2,30.92,320.54,63.78,100.82,237.51,423.69,1177.26,1177.26,1177.26,0,37976.98,896.4928581,0,37976.98,1026.145007,-1177.26,36799.72,-280.7671419,-1177.261134,36799.71887,-151.1161271,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1325,02,1,30.92,320.54,63.78,100.82,237.51,424.44,1178.02,1178.02,1178.02,-422.93,91500,1259.146436,-422.93,91666.67,1407.632644,-1600.95,90321.98,81.12643606,-1600.946178,90488.65382,229.6164662,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1325,02,2,30.92,320.54,63.78,100.82,237.51,424.44,1178.02,1178.02,1178.02,-1489.81,47642.66,783.5611416,-1489.81,47642.66,937.0233567,-2667.83,46464.64,-394.4588584,-2667.826178,46464.64382,-240.9928213,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1326,01,1,37.05,612.17,42.26,113.03,271.82,448.59,1524.92,1524.92,1524.92,-38.4,128656.4,1969.877784,-9.23,128656.4,2154.249444,-1563.32,127131.48,444.9577838,-1534.148168,127131.4818,629.3312762,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1326,01,2,37.05,612.17,42.26,113.03,271.82,448.59,1524.92,1524.92,1524.92,-2197.7,56637.52,1159.873086,-2197.7,56637.52,1205.54981,-3722.62,55112.6,-365.0469142,-3722.618168,55112.60183,-319.3683581,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1326,02,1,30.92,320.54,63.78,100.82,237.51,416.49,1170.06,1170.06,1170.06,-70.2,40575.14,1415.118277,-70.2,40575.14,1569.753747,-1240.26,39405.08,245.0582775,-1240.262893,39405.07711,399.6908539,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1326,02,2,30.92,320.54,63.78,100.82,237.51,416.49,1170.06,1170.06,1170.06,-9.3,34467.21,932.3170689,0,34467.21,1075.976094,-1179.36,33297.15,-237.7429311,-1170.062893,33297.14711,-94.08679867,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1327,02,1,30.92,320.54,63.78,100.82,237.51,416.49,1170.06,1170.06,1170.06,-2051.18,43836.67,1419.520903,-2051.18,43836.67,1914.287651,-3221.24,42666.61,249.4609034,-3221.242893,42666.60711,744.2247569,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1327,02,2,30.92,320.54,63.78,100.82,237.51,416.49,1170.06,1170.06,1170.06,-34.9,38222.58,875.2548153,-34.9,38222.58,1002.260285,-1204.96,37052.52,-294.8051847,-1204.962893,37052.51711,-167.802608,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1328,02,1,30.92,320.54,63.78,100.82,237.51,388.22,1141.79,1141.79,1141.79,-22.5,40568.6,1430.801495,-17.2,40568.6,1729.40264,-1164.29,39426.81,289.0114953,-1158.991221,39426.80878,587.6114189,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1328,02,2,30.92,320.54,63.78,100.82,237.51,388.22,1141.79,1141.79,1141.79,-339.8,7929.05,845.1990694,-339.8,10758.33,1081.093474,-1481.59,6787.26,-296.5909306,-1481.591221,9616.538779,-60.6977476,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1329,02,1,30.92,320.54,63.78,100.82,237.51,399.38,1152.95,1152.95,1152.95,-235.55,46296.6,1451.729028,-201.59,46325.77,1695.460389,-1388.5,45143.65,298.7790278,-1354.542667,45172.81733,542.507722,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1329,02,2,30.92,320.54,63.78,100.82,237.51,399.38,1152.95,1152.95,1152.95,-24,16548.94,833.9517059,0,16548.94,972.9069963,-1176.95,15395.99,-318.9982941,-1152.952667,15395.98733,-180.0456703,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1330,02,1,30.92,320.54,63.78,100.82,237.51,382.61,1136.18,1136.18,1136.18,-38.4,17776.08,1085.046164,-30.5,17859.41,1259.582226,-1174.58,16639.9,-51.13383625,-1166.681335,16723.22866,123.4008898,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1330,02,2,30.92,320.54,63.78,100.82,237.51,382.61,1136.18,1136.18,1136.18,-22.5,16883.6,507.220119,0,16883.6,652.4978875,-1158.68,15747.42,-628.959881,-1136.181335,15747.41866,-483.683448,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1331,02,1,30.92,320.54,63.78,100.82,237.51,371.44,1125.02,1125.02,1125.02,-54.3,36912.8,1499.077992,-25.13,36912.8,1630.071293,-1179.32,35787.78,374.057992,-1150.146485,35787.78352,505.0548083,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1331,02,2,30.92,320.54,63.78,100.82,237.51,371.44,1125.02,1125.02,1125.02,-38.4,23016.08,633.7831871,-38.4,23016.08,786.9326775,-1163.42,21891.06,-491.2368129,-1163.416485,21891.06352,-338.0838074,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1332,02,1,30.92,320.54,63.78,100.82,237.51,374.08,1127.66,1127.66,1127.66,-53.35,23721.8,1134.032391,-24.18,23721.8,1264.005431,-1181.01,22594.14,6.372391109,-1151.836422,22594.14358,136.3490095,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1332,02,2,30.92,320.54,63.78,100.82,237.51,374.08,1127.66,1127.66,1127.66,0,11315.28,509.9962616,0,11481.95,623.7398022,-1127.66,10187.62,-617.6637384,-1127.656422,10354.29358,-503.9166194,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1333,02,1,30.92,320.54,63.78,100.82,237.51,372.38,1125.96,1125.96,1125.96,-41.1,24045.8,1199.105249,-41.1,24045.8,1414.249338,-1167.06,22919.84,73.14524885,-1167.055569,22919.84443,288.2937696,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1333,02,2,30.92,320.54,63.78,100.82,237.51,372.38,1125.96,1125.96,1125.96,-30.5,12000,594.9431385,0,12708.33,788.9598879,-1156.46,10874.04,-531.0168615,-1125.955569,11582.37443,-336.9956809,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1334,02,1,30.92,320.54,63.78,100.82,237.51,372.38,1125.96,1125.96,1125.96,-162.37,61180.94,1283.834729,-37.37,61243.44,1519.790586,-1288.33,60054.98,157.8747294,-1163.325569,60117.48443,393.8350173,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1334,02,2,30.92,320.54,63.78,100.82,237.51,372.38,1125.96,1125.96,1125.96,0,61490.48,719.9095162,0,61490.48,877.1537133,-1125.96,60364.52,-406.0504838,-1125.955569,60364.52443,-248.8018555,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1335,02,1,30.92,320.54,63.78,100.82,237.51,388.22,1141.79,1141.79,1141.79,-31.27,28820.8,1481.685579,-18.58,28820.8,1851.978703,-1173.06,27679.01,339.8955788,-1160.371221,27679.00878,710.1874817,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1335,02,2,30.92,320.54,63.78,100.82,237.51,388.22,1141.79,1141.79,1141.79,-156.28,17945.8,749.2347654,-156.28,17945.8,870.4579707,-1298.07,16804.01,-392.5552346,-1298.071221,16804.00878,-271.3332506,,,,,,,,,,,,,,,,,,
30-59 tahun,13,1336,02,1,30.92,320.54,63.78,100.82,237.51,398.66,1152.24,1152.24,1152.24,-716.7,29227.27,1459.700075,-716.7,29227.27,1578.286235,-1868.94,28075.03,307.4600754,-1868.937067,28075.03293,426.0491686,,,,,,,,,,,,,,,,,,
